[INFO 1635535932.946367900] [wave_filter_node]: published filtered state: {position: {x: 3.538414, y: 2.624113, psi: 0.999786}, velocity: {u: 1.002267, v: -0.005697, r: 0.000138}, time: 3.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.955762800] [wave_filter_node]: listened estimated state: {position: {x: 3.623433, y: 2.678056, psi: 0.999772}, velocity: {u: 1.001691, v: -0.006060, r: 0.000142}, time: 3.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.957585100] [wave_filter_node]: published filtered state: {position: {x: 3.623433, y: 2.678056, psi: 0.999772}, velocity: {u: 1.001691, v: -0.006060, r: 0.000142}, time: 3.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.966848900] [wave_filter_node]: listened estimated state: {position: {x: 3.708410, y: 2.731915, psi: 0.999758}, velocity: {u: 1.001049, v: -0.006443, r: 0.000145}, time: 3.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.968060300] [wave_filter_node]: published filtered state: {position: {x: 3.708410, y: 2.731915, psi: 0.999758}, velocity: {u: 1.001049, v: -0.006443, r: 0.000145}, time: 3.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.976111100] [wave_filter_node]: listened estimated state: {position: {x: 3.793339, y: 2.785679, psi: 0.999743}, velocity: {u: 1.000342, v: -0.006845, r: 0.000149}, time: 3.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.977575300] [wave_filter_node]: published filtered state: {position: {x: 3.793339, y: 2.785679, psi: 0.999743}, velocity: {u: 1.000342, v: -0.006845, r: 0.000149}, time: 3.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.986192400] [wave_filter_node]: listened estimated state: {position: {x: 3.878212, y: 2.839342, psi: 0.999728}, velocity: {u: 0.999575, v: -0.007268, r: 0.000152}, time: 3.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.987319700] [wave_filter_node]: published filtered state: {position: {x: 3.878212, y: 2.839342, psi: 0.999728}, velocity: {u: 0.999575, v: -0.007268, r: 0.000152}, time: 3.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.996054400] [wave_filter_node]: listened estimated state: {position: {x: 3.963026, y: 2.892895, psi: 0.999712}, velocity: {u: 0.998750, v: -0.007712, r: 0.000156}, time: 3.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
